ParticipantID,X,Z,Frame,TimeStamp,Lapsed Time,targetName
Anisha,0,-4.1,204,16,1.843502,Automobile shop
Anisha,0,-4.1,205,16,1.850513,Automobile shop
Anisha,0,-4.1,206,16,1.857326,Automobile shop
Anisha,0,-4.1,207,16,1.864462,Automobile shop
Anisha,0,-4.1,208,16,1.871416,Automobile shop
Anisha,0,-4.1,209,16,1.878389,Automobile shop
Anisha,0,-4.1,210,16,1.885345,Automobile shop
Anisha,0,-4.1,211,16,1.892064,Automobile shop
Anisha,0,-4.1,212,16,1.899051,Automobile shop
Anisha,0,-4.1,213,16,1.90609,Automobile shop
Anisha,0,-4.1,214,16,1.912968,Automobile shop
Anisha,0,-4.1,215,16,1.919967,Automobile shop
Anisha,0,-4.1,216,16,1.926865,Automobile shop
Anisha,0,-4.1,217,16,1.933794,Automobile shop
Anisha,0,-4.1,218,16,1.940737,Automobile shop
Anisha,0,-4.1,219,16,1.947761,Automobile shop
Anisha,0,-4.1,220,16,1.954568,Automobile shop
Anisha,0,-4.1,221,16,1.961481,Automobile shop
Anisha,0,-4.1,222,16,1.96851,Automobile shop
Anisha,0,-4.1,223,16,1.975364,Automobile shop
Anisha,0,-4.1,224,16,1.98232,Automobile shop
Anisha,0,-4.1,225,16,1.989256,Automobile shop
Anisha,0,-4.1,226,16,1.996848,Automobile shop
Anisha,0,-4.1,227,16,2.003161,Automobile shop
Anisha,0,-4.1,228,16,2.010072,Automobile shop
Anisha,0,-4.1,229,16,2.017065,Automobile shop
Anisha,0,-4.1,230,16,2.024111,Automobile shop
Anisha,0,-4.1,231,16,2.030899,Automobile shop
Anisha,0,-4.1,232,16,2.037903,Automobile shop
Anisha,0,-4.1,233,16,2.044886,Automobile shop
Anisha,0,-4.1,234,16,2.051879,Automobile shop
Anisha,0,-4.1,235,16,2.058864,Automobile shop
Anisha,0,-4.1,236,16,2.065715,Automobile shop
Anisha,0,-4.1,237,16,2.072585,Automobile shop
Anisha,0,-4.1,238,16,2.079651,Automobile shop
Anisha,0,-4.1,239,16,2.08643,Automobile shop
Anisha,0,-4.1,240,16,2.093487,Automobile shop
Anisha,0,-4.1,241,16,2.10074,Automobile shop
Anisha,0,-4.1,242,16,2.107518,Automobile shop
Anisha,0,-4.1,243,16,2.114234,Automobile shop
Anisha,0,-4.1,244,16,2.121186,Automobile shop
Anisha,0,-4.1,245,16,2.128218,Automobile shop
Anisha,0,-4.1,246,16,2.135145,Automobile shop
Anisha,0,-4.1,247,16,2.142111,Automobile shop
Anisha,0,-4.1,248,16,2.14897,Automobile shop
Anisha,0,-4.1,249,16,2.155936,Automobile shop
Anisha,0,-4.1,250,16,2.162903,Automobile shop
Anisha,0,-4.1,251,16,2.169929,Automobile shop
Anisha,0,-4.1,252,16,2.176916,Automobile shop
Anisha,0,-4.1,253,16,2.183672,Automobile shop
Anisha,0,-4.1,254,16,2.190684,Automobile shop
Anisha,0,-4.1,255,16,2.198501,Automobile shop
Anisha,0,-4.1,256,16,2.204544,Automobile shop
Anisha,0,-4.1,257,16,2.21167,Automobile shop
Anisha,0,-4.1,258,16,2.218497,Automobile shop
Anisha,0,-4.1,259,16,2.225377,Automobile shop
Anisha,0,-4.1,260,16,2.232378,Automobile shop
Anisha,0,-4.1,261,16,2.239522,Automobile shop
Anisha,0,-4.1,262,16,2.246201,Automobile shop
Anisha,0,-4.1,263,16,2.253198,Automobile shop
Anisha,0,-4.1,264,16,2.26006,Automobile shop
Anisha,0,-4.1,265,16,2.266996,Automobile shop
Anisha,0,-4.1,266,16,2.273971,Automobile shop
Anisha,0,-4.1,267,16,2.280874,Automobile shop
Anisha,0,-4.1,268,16,2.287927,Automobile shop
