ParticipantID,X,Z,Frame,TimeStamp,Lapsed Time,targetName
YasmineBassil,0.1265264,-1.819448,296,10,2.663552,Automobile shop
YasmineBassil,0.1265264,-1.819448,297,10,2.67046,Automobile shop
YasmineBassil,0.1265264,-1.819448,298,10,2.677317,Automobile shop
YasmineBassil,0.1265264,-1.819448,299,10,2.684177,Automobile shop
YasmineBassil,0.1265264,-1.819448,300,10,2.691172,Automobile shop
YasmineBassil,0.1265264,-1.819448,301,10,2.698131,Automobile shop
YasmineBassil,0.1265264,-1.819448,302,10,2.705096,Automobile shop
YasmineBassil,0.1265264,-1.819448,303,10,2.712335,Automobile shop
YasmineBassil,0.1265264,-1.819448,304,10,2.718999,Automobile shop
YasmineBassil,0.1265264,-1.819448,305,10,2.72624,Automobile shop
YasmineBassil,0.1265264,-1.819448,306,10,2.732928,Automobile shop
YasmineBassil,0.1265264,-1.819448,307,10,2.739837,Automobile shop
YasmineBassil,0.1265264,-1.819448,308,10,2.7469,Automobile shop
YasmineBassil,0.1265264,-1.819448,309,10,2.753751,Automobile shop
YasmineBassil,0.1265264,-1.819448,310,10,2.760784,Automobile shop
YasmineBassil,0.1265264,-1.819448,311,10,2.767966,Automobile shop
YasmineBassil,0.1265264,-1.819448,312,10,2.775981,Automobile shop
YasmineBassil,0.1265264,-1.819448,313,10,2.782629,Automobile shop
YasmineBassil,0.1265264,-1.819448,314,10,2.78845,Automobile shop
YasmineBassil,0.1265264,-1.819448,315,10,2.79564,Automobile shop
YasmineBassil,0.1265264,-1.819448,316,10,2.802618,Automobile shop
YasmineBassil,0.1265264,-1.819448,317,10,2.809356,Automobile shop
YasmineBassil,0.1265264,-1.819448,318,10,2.816404,Automobile shop
YasmineBassil,0.1265264,-1.819448,319,10,2.823282,Automobile shop
YasmineBassil,0.1265264,-1.819448,320,10,2.830282,Automobile shop
YasmineBassil,0.1265264,-1.819448,321,10,2.837043,Automobile shop
YasmineBassil,0.1265264,-1.819448,322,10,2.844092,Automobile shop
YasmineBassil,0.1265264,-1.819448,323,10,2.850957,Automobile shop
YasmineBassil,0.1265264,-1.819448,324,10,2.857894,Automobile shop
YasmineBassil,0.1265264,-1.819448,325,10,2.864853,Automobile shop
YasmineBassil,0.1265264,-1.819448,326,10,2.871682,Automobile shop
YasmineBassil,0.1265264,-1.819448,327,10,2.87887,Automobile shop
YasmineBassil,0.1265264,-1.819448,328,10,2.885735,Automobile shop
YasmineBassil,0.1265264,-1.819448,329,10,2.892543,Automobile shop
YasmineBassil,0.1265264,-1.819448,330,10,2.899467,Automobile shop
YasmineBassil,0.1265264,-1.819448,331,10,2.906421,Automobile shop
YasmineBassil,0.1265264,-1.819448,332,10,2.91348,Automobile shop
YasmineBassil,0.1265264,-1.819448,333,10,2.920424,Automobile shop
YasmineBassil,0.1265264,-1.819448,334,10,2.928373,Automobile shop
YasmineBassil,0.1265264,-1.819448,335,10,2.935235,Automobile shop
YasmineBassil,0.1265264,-1.819448,336,10,2.941111,Automobile shop
YasmineBassil,0.1265264,-1.819448,337,10,2.948225,Automobile shop
YasmineBassil,0.1265264,-1.819448,338,10,2.954968,Automobile shop
YasmineBassil,0.1265264,-1.819448,339,10,2.962018,Automobile shop
YasmineBassil,0.1265264,-1.819448,340,10,2.968863,Automobile shop
YasmineBassil,0.1265264,-1.819448,341,10,2.975752,Automobile shop
YasmineBassil,0.1265264,-1.819448,342,10,2.982749,Automobile shop
YasmineBassil,0.1265264,-1.819448,343,10,2.989624,Automobile shop
YasmineBassil,0.1265264,-1.819448,344,10,2.996664,Automobile shop
YasmineBassil,0.1265264,-1.819448,345,10,3.003568,Automobile shop
YasmineBassil,0.1265264,-1.819448,346,10,3.010475,Automobile shop
YasmineBassil,0.1265264,-1.819448,347,10,3.017411,Automobile shop
YasmineBassil,0.1265264,-1.819448,348,10,3.024365,Automobile shop
YasmineBassil,0.1265264,-1.819448,349,10,3.031339,Automobile shop
YasmineBassil,0.1265264,-1.819448,350,10,3.038201,Automobile shop
YasmineBassil,0.1265264,-1.819448,351,10,3.045445,Automobile shop
YasmineBassil,0.1265264,-1.819448,352,10,3.052207,Automobile shop
YasmineBassil,0.1265264,-1.819448,353,10,3.059052,Automobile shop
YasmineBassil,0.1265264,-1.819448,354,10,3.066021,Automobile shop
YasmineBassil,0.1265264,-1.819448,355,10,3.073055,Automobile shop
YasmineBassil,0.1265264,-1.819448,356,10,3.080022,Automobile shop
YasmineBassil,0.1265264,-1.819448,357,10,3.087139,Automobile shop
YasmineBassil,0.1265264,-1.819448,358,10,3.09411,Automobile shop
YasmineBassil,0.1265264,-1.819448,359,10,3.100794,Automobile shop
YasmineBassil,0.1265264,-1.819448,360,10,3.108039,Automobile shop
YasmineBassil,0.1265264,-1.819448,361,10,3.114611,Automobile shop
YasmineBassil,0.1265264,-1.819448,362,10,3.121867,Automobile shop
YasmineBassil,0.1265264,-1.819448,363,10,3.12905,Automobile shop
YasmineBassil,0.1265264,-1.819448,364,10,3.136114,Automobile shop
YasmineBassil,0.1265264,-1.819448,365,10,3.142559,Automobile shop
YasmineBassil,0.1265264,-1.819448,366,10,3.149367,Automobile shop
YasmineBassil,0.1265264,-1.819448,367,10,3.156294,Automobile shop
YasmineBassil,0.1265264,-1.819448,368,10,3.163566,Automobile shop
YasmineBassil,0.1265264,-1.819448,369,10,3.170685,Automobile shop
YasmineBassil,0.1265264,-1.819448,370,10,3.177101,Automobile shop
YasmineBassil,0.1265264,-1.819448,371,10,3.184319,Automobile shop
YasmineBassil,0.1265264,-1.819448,372,10,3.191028,Automobile shop
YasmineBassil,0.1265264,-1.819448,373,10,3.200503,Automobile shop
YasmineBassil,0.1265264,-1.819448,374,10,3.205858,Automobile shop
YasmineBassil,0.1265264,-1.819448,375,10,3.212012,Automobile shop
YasmineBassil,0.1265264,-1.819448,376,10,3.21907,Automobile shop
YasmineBassil,0.1265264,-1.819448,377,10,3.225855,Automobile shop
YasmineBassil,0.1265264,-1.819448,378,10,3.233243,Automobile shop
YasmineBassil,0.1265264,-1.819448,379,10,3.240054,Automobile shop
YasmineBassil,0.1265264,-1.819448,380,10,3.246635,Automobile shop
YasmineBassil,0.1265264,-1.819448,381,10,3.253883,Automobile shop
YasmineBassil,0.1265264,-1.819448,382,10,3.260473,Automobile shop
YasmineBassil,0.1265264,-1.819448,383,10,3.26753,Automobile shop
YasmineBassil,0.1265264,-1.819448,384,10,3.274636,Automobile shop
YasmineBassil,0.1265264,-1.819448,385,10,3.281321,Automobile shop
YasmineBassil,0.1265264,-1.819448,386,10,3.288237,Automobile shop
YasmineBassil,0.1265264,-1.819448,387,10,3.295281,Automobile shop
YasmineBassil,0.1265264,-1.819448,388,10,3.302188,Automobile shop
YasmineBassil,0.1265264,-1.819448,389,10,3.309221,Automobile shop
YasmineBassil,0.1265264,-1.819448,390,10,3.316015,Automobile shop
YasmineBassil,0.1265264,-1.819448,391,10,3.32309,Automobile shop
YasmineBassil,0.1265264,-1.819448,392,10,3.329984,Automobile shop
YasmineBassil,0.1265264,-1.819448,393,10,3.336883,Automobile shop
YasmineBassil,0.1265264,-1.819448,394,10,3.343748,Automobile shop
YasmineBassil,0.1265264,-1.819448,395,10,3.351035,Automobile shop
YasmineBassil,0.1265264,-1.819448,396,10,3.357983,Automobile shop
YasmineBassil,0.1265264,-1.819448,397,10,3.364647,Automobile shop
YasmineBassil,0.1265264,-1.819448,398,10,3.371532,Automobile shop
YasmineBassil,0.1265264,-1.819448,399,10,3.378968,Automobile shop
YasmineBassil,0.1265264,-1.819448,400,10,3.385913,Automobile shop
YasmineBassil,0.1265264,-1.819448,401,10,3.392763,Automobile shop
YasmineBassil,0.1265264,-1.819448,402,10,3.399608,Automobile shop
YasmineBassil,0.1265264,-1.819448,403,10,3.406712,Automobile shop
YasmineBassil,0.1265264,-1.819448,404,10,3.413415,Automobile shop
YasmineBassil,0.1265264,-1.819448,405,10,3.420578,Automobile shop
YasmineBassil,0.1265264,-1.819448,406,10,3.427698,Automobile shop
YasmineBassil,0.1265264,-1.819448,407,10,3.434305,Automobile shop
YasmineBassil,0.1265264,-1.819448,408,10,3.442005,Automobile shop
YasmineBassil,0.1265264,-1.819448,409,10,3.4485,Automobile shop
